gene_id,x,y,z
CTNND1,-0.41909027,-1.5167255,1.4140015
LOC103235250,-0.69276047,-1.6988811,0.979126
BTBD18,-0.31551743,-1.4477854,1.5785904
C1H11orf31,-0.30485535,-1.44069,1.5955353
TMX2,-0.84926605,-1.8902264,1.5041962
MED19,-0.4144554,-1.5507984,1.7511826
ZDHHC5,-0.6544037,-1.7645941,1.8499603
CLP1,-0.74321747,-1.8437252,1.8865204
YPEL4,-0.8176689,-1.9100637,1.9171753
LOC103235358,-0.8017006,-1.8958359,1.9105988
SERPING1,-1.2909317,-2.0339317,1.8983536
UBE2L6,-1.7882614,-2.079893,1.8181686
SMTNL1,-1.9666595,-2.0963802,1.7894058
LOC103235406,-1.8399162,-2.0846663,1.8098373
TIMM10,-1.9887314,-2.1185255,1.82267
SLC43A1,-1.880825,-2.3507662,2.2837067
RTN4RL2,-1.8221054,-2.4771452,2.5345917
LOC103235436,-1.8268967,-2.5407934,2.6969147
SLC43A3,-1.9304962,-2.4437723,2.565567
PRG2,-2.0467682,-2.3348827,2.4181442
PRG3,-2.1044693,-2.2808456,2.344986
LOC103235465,-2.129879,-2.2570505,2.312767
P2RX3,-1.5804482,-2.3024912,2.1336288
SSRP1,-2.1223106,-2.1021852,2.0200195
LOC103235491,-2.1137238,-2.1014643,2.0145493
TNKS1BP1,-1.89365,-2.0829906,1.8743286
LOC103235530,-1.4353447,-2.0445194,1.5823135
APLNR,-1.4352798,-2.0279741,1.4641418
LRRC55,-1.5193138,-1.9575644,0.9644165
LOC103242003,-2.2261963,-1.7969341,1.358139
LOC103235562,-1.8599892,-1.5759821,0.69111633
LOC103235573,-1.348072,-1.1158562,0.31401825
LOC103242014,-1.3335838,-1.1014061,0.30712128
LOC103235580,-1.2374802,-1.0055628,0.2613678
LOC103235593,-1.0304146,-1.100585,0.84394836
LOC103235606,-0.83439636,-0.83954716,0.60253906
LOC103235613,-0.78700256,-0.8362465,0.6792908
LOC103235621,-0.7275276,-0.8321037,0.77560425
LOC103235640,-0.6041031,-0.8235054,0.9754944
LOC103235647,-0.74024963,-0.8127556,1.016182
LOC103235657,-0.9647789,-0.8049574,0.9550934
LOC103235660,-1.0738106,-0.8011713,0.9254303
LOC103235665,-1.147747,-0.79860306,0.9053192
LOC103235673,-1.2752228,-0.7941761,0.870636
LOC103235686,-1.4075508,-0.78958035,0.8346405
LOC103235690,-1.4749947,-0.84969234,0.95189667
LOC103242027,-1.4920998,-0.9204626,1.1021881
LOC103235697,-1.5037117,-0.9685097,1.2042236
LOC103235707,-1.5157471,-1.0183105,1.3099899
LOC103235712,-1.5420227,-1.1270466,1.5409088
LOC103235721,-1.5550652,-1.181015,1.6555252
LOC103235728,-1.5726929,-1.2552128,1.7557297
LOC103235735,-1.5845108,-1.3093548,1.6315308
LOC103235742,-1.6081352,-1.417572,1.3832855
LOC103235752,-1.6238518,-1.489564,1.218132
LOC103242036,-1.6387863,-1.5579739,1.061203
LOC103242048,-1.6497307,-1.6081171,0.9461746
LOC103235755,-1.7755203,-1.6311102,1.070816
LOC103235759,-1.795021,-1.6338091,1.0924072
LOC103235764,-1.9286957,-1.6523075,1.240387
LOC103235769,-1.985405,-1.6601543,1.3031616
LOC103235777,-2.0138016,-1.6640844,1.3345947
LOC103235783,-2.0941849,-1.6752081,1.423584
LOC103242058,-2.266159,-1.6990061,1.6139526
LOC103235814,-2.4732094,-1.7240686,1.9697037
LOC103235806,-2.4732094,-1.7240686,1.9697037
LOC103235801,-2.5055351,-1.726675,2.0712967
LOC103235822,-2.5660667,-1.7315559,2.261551
LOC103235830,-2.612629,-1.7353106,2.407898
LOC103235835,-2.6367378,-1.7372541,2.483673
LOC103235842,-2.6938324,-1.7418575,2.663124
LOC103235848,-2.6289597,-1.6401958,2.538681
LOC103235850,-2.576332,-1.5580263,2.4374924
LOC103235859,-2.4972382,-1.4345264,2.2854004
LOC103235867,-2.3771858,-1.2470694,2.0545502
LOC103235873,-2.3528595,-1.2617397,2.0199203
PTPRJ,-2.2195358,-1.7768469,2.5319366
NUP160,-0.9228096,-1.6628952,2.2312317
FNBP4,-0.42965698,-1.5584602,2.0343552
AGBL2,-0.4006958,-0.7600126,2.0712433
MTCH2,-0.17883301,-1.1198101,2.5106812
LOC103235906,-0.13619232,-1.0373783,2.6043015
C1QTNF4,-0.2704277,-0.60368633,2.3514786
FAM180B,-0.25024796,-0.6106539,2.3929977
NDUFS3,-0.22544861,-0.6192179,2.4440308
KBTBD4,-0.19718552,-0.6289787,2.5021973
PTPMT1,-0.16509247,-0.6400604,2.5682373
CELF1,-0.28435898,-1.3086176,3.0103912
LOC103236095,0.025157928,-0.70575905,2.959732
RAPSN,-0.21199417,-1.432663,3.2552643
PSMC3,-0.23957443,-1.5138893,3.2864304
SLC39A13,-0.21343994,-1.5413818,2.7827606
LOC103236137,-0.3576393,-1.980505,2.880104
SPI1,-0.35879517,-1.9851704,2.8757095
MYBPC3,-0.4031372,-2.1639423,2.7071304
MADD,-0.28631973,-1.5526209,3.299591
NR1H3,-0.35084152,-1.8315392,3.0344315
ACP2,-0.33862686,-1.7629681,3.1012955
DDB2,-0.30633926,-1.5816889,3.2780685
PACSIN3,-0.26519012,-1.1694851,3.3109207
ARFGAP2,-0.2392044,-0.89621353,3.3178864
C1H11orf49,-0.62916946,-0.8006573,3.2628784
LOC103236258,-0.25068283,-0.46204472,3.0991287
LRP4,-0.14908218,-0.018218994,3.2859344
LOC103236322,-0.31567383,-0.24671936,3.3587418
CKAP5,-0.42432404,-0.5720043,3.9410896
LOC103236354,-0.33000946,-1.0678177,3.8766327
ARHGAP1,-0.4683113,-1.1807394,4.0858345
ATG13,-0.16147995,-0.898654,3.7598686
LOC103236381,-0.45500946,-1.6918907,4.1369743
HARBI1,-0.3124504,-1.5329189,3.982048
AMBRA1,-0.75105286,-0.997242,3.7248611
CHRM4,-0.7077675,-1.3227472,3.6586838
MDK,-0.7148552,-1.2936974,3.6557617
DGKZ,-0.83176804,-0.814414,3.6076431
CREB3L1,-0.93162155,-1.3649817,3.7180252
LOC103236584,-0.97055435,-1.59863,3.7640572
LOC103236585,-0.97621155,-1.6325636,3.7707443
PHF21A,-0.5936508,-1.1829109,3.107109
LOC103236590,-1.1887703,-1.0173826,3.4964752
GYLTL1B,-1.0105667,-1.0178385,3.438568
PEX16,-0.92964935,-1.0180454,3.4122772
C1H11orf94,-0.89993286,-1.0181217,3.4026184
MAPK8IP1,-0.6926575,-1.018651,3.335266
CRY2,-0.29130173,-1.0196781,3.2048492
LOC103236715,-0.5926018,-1.0189075,3.3027573
LOC103236737,-0.34581757,-1.0764132,3.1152039
SLC35C1,-0.53243256,-1.2367792,2.8722305
LOC103236778,-0.52895737,-1.0567532,2.1064987
LOC103236783,-0.46048355,-0.96351624,2.0460052
CHST1,-0.34642792,-0.8082142,1.9452438
LOC103236786,-0.35004807,-0.81314564,1.9484482
LOC103236810,-0.5123558,-0.5853863,1.2862396
LOC103236824,-0.8238907,-1.0426083,2.1911774
LOC103236830,-1.0746727,-1.4283581,2.3200989
LOC103236837,-1.1752205,-1.5830183,2.3717957
SYT13,-1.3753815,-1.3336802,3.0582657
LOC103236871,-1.6121292,-1.8415861,3.3352814
LOC103242100,-1.6055489,-1.7754717,3.3654938
LOC103236852,-1.5332642,-1.0491295,3.6973953
LOC103236863,-1.5938644,-1.6580906,3.4191284
LOC103236878,-1.5708504,-1.5193977,2.9712296
LOC103236881,-1.4962349,-1.4369268,2.9101639
LOC103236888,-1.2491875,-1.0193377,2.9581528
LOC103236898,-1.2323341,-0.99085426,2.9614258
LOC103236893,-1.2136574,-0.9592867,2.9650497
TP53I11,-1.6798401,-1.318963,3.3482742
TSPAN18,-1.6671295,-0.84448624,3.6035461
LOC103236931,-1.2737579,-0.85903263,3.1766434
LOC103236925,-1.1356163,-0.92041874,2.953926
LOC103236920,-1.4604988,-1.1053858,3.294777
LOC103236952,-1.6141891,-0.9434719,3.4930115
CD82,-1.9622917,-1.4883661,3.0573502
LOC103236961,-1.9125175,-1.225604,3.3715744
LOC103236974,-1.2893448,-1.1764526,2.5719528
ALX4,-1.2594376,-1.0960369,2.5128098
LOC103237028,-1.1167488,-0.8613272,2.235588
LOC103236980,-1.5343132,-0.5843859,1.5586166
LOC103237003,-1.1915512,-0.98437405,2.3809204
LOC103236998,-1.5931358,-0.5573225,2.056221
LOC103236993,-1.3966751,-1.0338078,2.486885
ACCS,-1.9212875,-0.9855499,2.252304
ACCSL,-1.2243423,-0.57765007,2.1275406
LOC103237055,-1.6512032,-1.1010523,2.0501785
C1H11orf96,-1.4284401,-0.9867859,2.289009
LOC103237105,-1.3049049,-0.8430691,2.3210754
ALKBH3,-1.8607368,-0.837574,2.3705902
HSD17B12,-1.8506241,-0.5646887,2.3007812
LOC103237142,-1.4779625,-0.5191488,2.4322586
LOC103237139,-1.5862007,-0.50497913,2.4457932
LOC103237169,-1.5087624,-0.33983994,1.8059158
LOC103242105,-2.200451,-0.5534115,2.2462158
LOC103237152,-1.9896278,-0.44407463,2.2114105
TTC17,-1.6855049,-0.30783463,2.179062
LOC103237230,-1.3753624,-0.15721035,2.0302124
LOC103237208,-1.5927315,-0.445714,1.6267471
LOC103237205,-1.6226845,-0.5149965,1.4675446
API5,-1.5531998,-0.35427856,1.8368607
LOC103237191,-1.6036644,-0.47100163,1.5686417
LOC103237186,-1.5900383,-0.4394846,1.6410675
LOC103237182,-1.5535812,-0.35516548,1.8348236
LOC103237244,-2.3391075,0.06742096,1.776947
LOC103237255,-2.554203,-0.4942541,0.515419
LOC103237256,-2.6558037,-0.825675,1.083641
LOC103237257,-2.6450233,-0.8984995,1.1181183
LOC103237258,-2.3767776,-1.1805449,0.63327026
LOC103237259,-2.5580025,-0.95603657,1.2511673
LOC103237266,-2.2522163,-1.3023796,0.48618317
LOC103237274,-1.6489563,-0.80007744,1.2952194
LOC103237285,-1.6738281,-0.518734,0.5825043
LOC103237295,-2.6742287,-0.7173033,1.1340027
LOC103237290,-2.8946304,-0.9287548,0.81578064
LOC103237303,-3.0098839,-0.622242,0.46840668
LOC103237300,-3.0970612,-1.2726774,1.0219955
LOC103237306,-3.0770378,-1.2042866,1.0358582
LOC103237309,-2.8453903,-0.39879704,1.1715775
LOC103237394,-2.4249153,-1.1771269,0.5276489
LOC103237387,-2.4390755,-1.0903139,0.47912598
LOC103237383,-3.2209473,-0.4282198,0.81973267
LOC103237379,-2.9776306,-1.1416559,1.856987
LOC103237374,-2.8819962,-0.81827545,1.9896088
LOC103237367,-2.920166,-0.2893238,2.3192673
LOC103237358,-2.903843,-0.27442837,2.28833
LRRC4C,-3.3032036,-1.3960819,2.238678
LOC103237351,-3.196415,-0.5414028,2.8428116
LOC103237333,-2.9575615,-1.0736637,2.958252
LOC103237399,-3.1722374,-0.96926594,1.8490143
LOC103237431,-3.6988373,-0.7691269,1.0677338
LOC103237427,-2.9332085,-0.98966026,0.6831207
LOC103237441,-3.7795143,-0.9847746,1.9013367
LOC103237448,-4.005787,-0.1301384,1.716835
LOC103237453,-3.5669289,-0.079981804,1.404541
LOC103237458,-3.508644,-0.038166046,1.7880554
LOC103237460,-3.3315315,-0.18396854,1.0138626
LOC103237478,-2.9853249,-0.43462086,1.0674667
LOC103237473,-2.7865295,-0.53131866,0.4643097
LOC103237468,-2.5607376,-0.6707897,0.3168335
LOC103237463,-2.9428177,-0.00507164,0.4663086
LOC103237489,-2.221531,-0.5052328,0.2527237
LOC103237486,-2.3362274,-0.5094147,0.36649323
C1H11orf74,-1.9431839,0.43739128,1.641365
RAG2,-2.2081833,0.41693306,1.4761124
RAG1,-2.162262,-0.08680248,1.3724823
TRAF6,-1.8531418,0.061437607,1.7812958
PRR5L,-2.0787964,-0.2064457,3.0188065
COMMD9,-1.9307976,-0.27653122,3.0539474
LOC103237564,-1.9349403,-0.2784176,3.0583649
LOC103237580,-1.9493217,-0.2849636,3.0736694
LDLRAD3,-2.5010452,0.13407707,2.2500992
LOC103237605,-2.279934,-0.18185902,3.0320587
LOC103237599,-2.4258995,-0.031461716,2.850937
LOC103237594,-2.7591553,-0.21381664,2.6716614
LOC103237593,-2.7930107,-0.31638622,2.690895
LOC103237591,-2.25811,-0.046014786,2.5223541
LOC103237589,-2.5658035,-0.5775137,2.6569977
LOC103237628,-2.6866837,0.21235657,2.5593872
TRIM44,-1.8100204,0.20309258,2.3811493
FJX1,-1.8529472,0.1873951,2.749054
PAMR1,-2.8535156,-0.26461315,3.0761032
SLC1A2,-3.1415024,0.3053398,3.2577133
LOC103237672,-3.1846352,-0.2459526,3.0255127
LOC103237665,-3.2210503,-0.32803822,2.997589
LOC103237657,-2.7417793,-0.28017235,2.9060516
LOC103237651,-2.4305992,-0.16737175,2.8829498
LOC103237726,-2.572132,-0.06998634,2.9587708
CD44,-2.2752151,-0.1142683,3.3124695
LOC103237732,-3.009243,0.1454773,3.1554565
LOC103237830,-2.3095207,-0.07265282,3.5091934
LOC103237834,-2.776699,0.026727676,3.4001389
PDHX,-2.611126,-0.5729914,3.5138474
APIP,-2.845745,-0.54081535,3.461441
EHF,-2.7398796,-0.08359051,3.331787
ELF5,-2.922348,-0.67544746,3.2494278
LOC103237921,-2.8836555,-0.41544724,3.36615
LOC103237912,-2.8904877,-0.4613676,3.3455353
LOC103237909,-2.9016533,-0.5363817,3.3118591
CAT,-2.3983269,-0.11975384,3.6194916
LOC103237923,-2.485958,-0.4584427,3.4572754
ABTB2,-1.2578735,-0.19852352,3.9145203
LOC103237939,-1.2997246,0.16930199,3.5426636
LOC103237932,-0.6186218,0.35391235,3.5845718
NAT10,-0.81650543,0.0097332,3.855362
CAPRIN1,-0.92071533,0.52708054,3.3290787
LMO2,-1.5965004,0.38833427,3.105278
TRNAV-UAC-3,-1.7901382,0.20320892,2.8590164
LOC103237977,-1.1716232,0.24344444,2.932457
FBXO3,-1.5273094,0.38908958,3.1850357
CD59,-1.2786636,0.45744896,3.3057098
C1H11orf91,-1.1817169,0.48410225,3.3527603
KIAA1549L,-1.2313042,0.40752602,3.3003006
LOC103238006,-1.655983,0.09862137,2.194519
HIPK3,-1.9565163,0.56560135,2.9032745
CSTF3,-1.3163528,0.6586876,3.4049988
LOC103242134,-1.907196,0.51773643,3.46669
TCP11L1,-1.5384254,0.7722359,3.5031662
DEPDC7,-1.3505058,0.90192413,3.5217514
QSER1,-1.5544472,0.5094967,3.3179855
PRRG4,-1.6642952,0.36642838,3.1468887
CCDC73,-1.4485855,0.3665409,2.4047394
LOC103238074,-1.5163841,0.34435272,2.6552734
EIF3M,-1.9014549,1.1016636,2.3122025
WT1,-1.8339996,1.2021847,2.579811
LOC103238110,-1.6239967,0.9148388,2.4267197
LOC103238108,-1.6501389,1.3703747,3.0486908
LOC103238114,-1.7295914,1.7484303,3.192009
RCN1,-1.817936,1.6815376,3.3143463
LOC103238119,-2.1697502,1.306282,3.5657578
LOC103238332,-2.5583115,1.1772461,3.943596
PAX6,-2.7357025,1.333601,3.0926666
LOC103242141,-2.7531967,1.3361225,3.0994034
ELP4,-2.0176048,1.4034786,3.1552582
IMMP1L,-2.5836143,1.0940609,3.2060928
DNAJC24,-2.9307442,1.038208,3.0145798
DCDC5,-2.2941132,0.92882156,2.6208878
LOC103238218,-3.3443184,0.8999367,3.1341324
LOC103238215,-3.402401,0.87164307,3.1015778
LOC103238124,-2.4937935,0.84233856,2.2906265
LOC103238352,-2.3002815,0.67492867,2.1722336
LOC103238344,-2.3283577,0.61553574,2.0870209
MPPED2,-2.7182236,0.48700142,1.1192551
LOC103238359,-2.5098038,0.4781227,1.4149323
ARL14EP,-3.2155495,0.5810261,1.1078186
FSHB,-3.591816,1.0074863,1.49086
KCNA4,-3.614849,0.91656494,2.2629166
LOC103238460,-3.3508224,1.7989197,2.0974274
LOC103238445,-3.3301888,1.0299854,2.3782578
LOC103238439,-3.1574783,1.2569485,1.9652634
LOC103238493,-3.348751,2.0393486,2.8136978
LOC103238499,-3.4597168,1.8473454,2.7823334
METTL15,-3.7874603,1.1201477,2.1303253
LOC103238508,-4.1580124,0.7077999,1.6680984
KIF18A,-3.6465225,0.99943733,2.4508057
BDNF,-2.5304642,2.3314133,2.4635391
LIN7C,-2.2321548,1.8299332,2.5317993
LGR4,-1.9476013,1.9643803,1.8864594
CCDC34,-1.9166832,1.8129063,2.176834
LOC103238564,-1.927742,1.9844913,1.985939
LOC103238608,-2.2522697,1.8774071,2.079506
BBOX1,-2.5387306,0.9876423,1.9203186
LOC103238576,-2.4478416,1.5267181,2.0540085
FIBIN,-2.670681,0.9398327,1.9567871
LOC103238624,-2.0645142,0.861784,1.5678635
SLC5A12,-2.7530556,1.2683201,1.2382355
ANO3,-2.0223503,2.6053581,1.9271774
MUC15,-2.5709915,1.2803497,0.86257935
LOC103238665,-2.0270042,2.3153496,2.0696793
LUZP2,-2.1480217,2.2854958,0.3651352
ATOX1,-2.7603645,2.727541,0.9205704
LOC103238688,-2.6145668,2.0402584,0.45967865
LOC103238692,-2.4638596,2.2506924,0.9251785
CCDC179,-2.0164604,2.224945,1.5195618
SVIP,-1.8991699,1.9844856,1.5154495
GAS2,-1.6125488,0.85588646,1.5271072
FANCF,-1.6041031,0.7905388,1.3737793
LOC103238808,-1.808342,0.50906944,0.73023224
SLC17A6,-1.7130623,0.6345997,0.35977173
LOC103238794,-1.7748642,0.5531807,0.6000595
LOC103238792,-1.6604004,0.7039833,0.15501404
ANO5,-1.3363991,0.8900871,0.3412323
LOC103238837,-2.0018463,0.67892647,0.29206848
NELL1,-1.7429314,0.42596054,-0.33039093
SLC6A5,-1.1295547,0.26311302,0.41371155
PRMT3,-1.1494637,0.49745178,0.33065796
HTATIP2,-1.2859039,0.7059269,0.9250107
DBX1,-1.5707207,0.8311405,0.1184845
NAV2,-0.57998276,0.45362282,1.3006744
LOC103238915,-1.1592026,1.6479816,0.3641281
LOC103242170,-0.46678925,0.5732899,1.706131
E2F8,-0.42099,0.69844437,2.0698318
CSRP3,-0.7693062,1.0960865,1.7298279
ZDHHC13,-0.8129349,1.3671703,2.0850449
MRGPRX2,-0.8697624,1.271307,1.9340973
LOC103239023,-0.7206726,0.6178951,1.587143
LOC103239055,-0.8128128,0.6020012,1.2308578
PTPN5,-0.022586823,0.28655624,0.7342224
IGSF22,0.052330017,0.27231026,0.96121216
TMEM86A,0.06494522,0.27075958,1.0198135
SPTY2D1,0.033145905,0.8695965,1.3245773
LOC103239171,0.18609619,0.48470497,1.756691
UEVLD,0.05995941,1.2678318,1.7545319
LOC103239125,-0.09725952,0.4191723,2.031868
TSG101,-0.1815834,0.9330807,2.0319061
LDHAL6A,-0.29847717,0.75109863,2.1692047
LDHC,-0.34194183,1.4394207,2.2480316
LDHA,-0.4739189,0.97981644,2.3937073
GTF2H1,-0.028175354,1.0425129,2.016571
HPS5,-0.05009079,1.4059162,2.071312
LOC103239243,0.0410614,1.3862209,1.9909744
LOC103239253,-0.22325134,0.97081757,2.098404
SAA4,0.21121597,1.2657833,1.8187866
LOC103242191,0.12651825,0.64699745,1.7241974
LOC103239284,-0.057468414,0.6514206,1.7419586
LOC103239300,-0.13338089,0.7474785,1.764885
SAAL1,-0.52443695,1.2423172,1.8829803
TPH1,-0.29323196,0.8660908,1.8849716
SERGEF,-0.6304436,0.56859016,1.9184647
KCNC1,0.08778,0.23225784,1.2833252
MYOD1,-0.14791489,0.36629486,1.648262
OTOG,-0.2259903,0.9624672,2.1204681
USH1C,-0.51159286,1.2350388,2.3352127
ABCC8,0.088695526,0.64834213,2.3432388
KCNJ11,0.075912476,0.73633385,2.430008
NCR3LG1,-0.33605957,0.87519264,1.989769
LOC103239560,0.05124283,0.6069546,2.1887894
NUCB2,-0.19016647,0.5449829,1.7071304
LOC103239588,-0.22646332,0.5356655,1.6347122
PIK3C2A,-0.5732422,1.4212875,2.7743149
RPS13,-0.5410843,1.4490604,2.89003
PLEKHA7,-0.6695633,1.9611149,2.2872467
LOC103239605,-0.63733673,1.7848644,2.3789825
C1H11orf58,-0.6738739,1.8928299,1.9345932
SOX6,-1.1585197,2.4092083,-0.0954895
LOC103242219,-0.8579979,2.382185,0.7211838
LOC103239712,-1.3304291,2.1513042,0.9839096
LOC103239708,-1.3487892,2.5989265,1.4294662
LOC103239626,-1.4007874,2.7299938,0.30133057
LOC103239728,-0.23695374,1.0492935,2.200386
INSC,-0.7358818,2.0274887,1.9767609
CALCB,-0.8737869,1.9987946,1.9022446
CALCA,-0.9683609,2.391964,1.0961609
LOC103239784,-1.0418968,1.9567051,0.36478424
PDE3B,-1.2157784,2.329094,1.1115189
PSMA1,-1.0104942,1.9727917,1.7675552
COPB1,-0.906662,2.5671654,1.4950256
LOC103239827,-0.86629105,2.1140404,1.8621674
LOC103239839,-0.6990051,1.9378433,1.5506287
RRAS2,-0.108078,1.9897976,1.3782425
SPON1,-0.45853043,2.3104439,0.85443115
FAR1,-0.9123535,1.778799,0.7887955
PTH,-0.45457458,1.82588,0.3781891
LOC103239859,-0.53559875,2.0044308,0.44288635
BTBD10,-0.06402969,2.367445,0.6900253
ARNTL,-0.53608704,2.8001518,1.4412537
LOC103239967,-0.737278,2.7904606,2.0837097
LOC103239975,-0.22386932,2.6616745,2.6152573
RASSF10,-0.75380325,2.849516,2.163414
TEAD1,0.59000397,1.4448185,2.6372986
PARVA,-0.18050003,2.9306355,2.7650604
MICAL2,0.5386734,2.4212952,3.0741653
LOC103240061,0.9444351,2.44063,2.358261
DKK3,1.1916466,2.2371712,2.6982117
USP47,1.0596008,2.5051785,1.6986923
GALNT18,0.8199959,2.659502,1.0060654
LOC103240189,1.0967903,1.5863113,2.3859558
LOC103242224,1.0381241,1.6726456,2.331009
EIF4G2,1.0805817,1.600277,2.2659683
CTR9,1.2694664,1.2783241,1.976593
MRVI1,0.8754692,1.997549,1.6543884
LYVE1,0.8277359,2.165392,1.8446045
RNF141,0.80596924,2.2591648,1.3322906
AMPD3,0.6082535,2.5076942,0.7772217
ADM,0.82764053,2.767006,1.3646545
SBF2,1.524971,1.691761,1.4648209
LOC103240404,0.68011093,2.7761173,0.86351776
SWAP70,1.3015327,1.0487995,1.455368
WEE1,1.4427032,1.0899258,1.5087585
ZNF143,1.3780632,0.92843246,2.1785583
IPO7,1.334919,1.1291828,1.488266
TMEM41B,1.317482,1.4918308,1.7624283
TRNAM-CAU,1.2170906,1.2027321,1.4306488
DENND5A,1.0655937,2.0246544,0.5901413
LOC103240549,1.2558861,1.6756668,1.3526001
SCUBE2,0.80335236,1.6196575,1.203392
NRIP3,1.1687698,1.2908211,1.0059738
TMEM9B,1.0558777,1.0856647,1.3033218
ASCL3,1.1028519,1.0007839,1.3107758
C1H11orf16,1.1798363,0.86166954,1.322998
AKIP1,1.2189941,0.7909107,1.3292084
LOC103242233,1.0163918,0.81884575,1.7789612
ST5,0.8408165,0.5063667,0.98457336
LOC103240677,0.64406586,0.66010284,2.099022
RPL27A,0.40029526,0.17786598,1.5891571
TRIM66,0.5981941,0.34431458,0.9988251
STK33,0.36343765,0.7507572,0.37041473
LOC103240812,0.35952377,0.44215584,0.85705566
LMO1,0.53546906,0.5740967,0.835907
RIC3,0.13535309,0.08410263,0.41529083
TUB,0.60429764,0.8163891,0.6699295
EIF3F,0.5517311,0.7685509,0.6691437
NLRP10,0.47554016,0.5865612,0.7822418
LOC103240935,0.3965187,0.39779854,0.89954376
LOC103240943,0.34358597,0.2713642,0.97811127
LOC103240946,0.26862717,0.09230995,1.0893784
LOC103240984,-0.09538269,0.14471817,0.53987885
LOC103240967,-0.09939957,0.86165047,0.09438324
LOC103240958,-0.17693329,0.17055511,0.40010834
LOC103240950,-0.21253586,0.40143776,0.20449829
LOC103240948,-0.20656967,0.55976486,0.11653137
LOC103241009,-0.19480133,0.8722286,-0.05708313
LOC103241019,-0.19028091,0.99225044,-0.12377167
LOC103241029,-0.13750839,1.1077385,-0.13615417
OVCH2,0.2018013,1.352047,0.08112335
LOC103241069,0.19055176,1.3439465,0.0739212
LOC103241062,0.29311752,1.4177933,0.13960266
LOC103241038,0.36881638,1.4722996,0.18807983
PPFIBP2,-0.04124832,0.6310463,-0.12799072
OLFML1,0.1136055,0.8428879,-0.35318756
SYT9,-0.48464203,1.8743038,0.012008667
NLRP14,0.20856094,2.0207214,-0.17003632
RBMXL2,-0.2762375,1.4943047,-0.4644928
ZNF214,-0.5027542,1.5362186,-0.43727112
ZNF215,-0.4889946,1.5453663,-0.4323883
LOC103241143,-0.5384598,1.512476,-0.4499359
LOC103241212,-0.5448456,1.2076607,-0.47377777
LOC103241216,-0.5166321,1.0496845,-0.4764557
LOC103241222,-0.45885086,0.7261791,-0.48194122
LOC103241237,-0.3743477,0.76999474,-0.5007324
LOC103241247,-0.35264587,1.0317726,-0.51078033
MRPL17,-0.011875153,1.1375923,-0.31575775
DCHS1,0.06298828,1.6256676,-0.33667755
TPP1,0.37806702,0.9443722,-0.07004547
TAF10,0.3793869,0.9740238,-0.073143005
ILK,0.38261414,1.0463676,-0.080696106
RRP8,0.3842926,1.0840034,-0.084625244
DNHD1,0.2296753,1.0892773,0.38869476
TIMM10B,0.29530716,1.5569534,0.20281982
ARFIP2,0.28230286,1.5267563,0.24164581
TRIM3,0.20963287,1.3579769,0.45863342
HPX,0.1639328,1.2518387,0.5950928
APBB1,0.35656357,1.4448509,0.53178406
SMPD1,0.38661194,1.4768867,0.51802063
LOC103241553,0.101753235,1.6182766,0.20835876
PRKCDBP,0.742218,1.9191322,0.2928009
CCKBR,0.27487564,1.9707317,-0.03690338
CNGA4,0.10518265,1.9894676,-0.15661621
FAM160A2,0.715374,1.5082111,0.3116684
C1H11orf42,0.18967819,1.8321781,-0.083488464
LOC103241570,0.2353363,1.7783985,-0.046829224
LOC103241629,0.38505554,1.6020565,0.073394775
LOC103241636,0.5873642,1.3637714,0.23584747
LOC103241646,0.4010849,1.5024929,-0.09439087
LOC103241655,0.24005508,1.6434536,-0.33275604
LOC103241659,0.16732407,1.707119,-0.4404068
LOC103241665,0.08744812,1.637106,-0.5251236
LOC103241675,0.03327942,1.4871292,-0.5580292
LOC103241690,-0.12606049,1.0459919,-0.6548004
LOC103241694,-0.1938057,0.85843277,-0.69595337
LOC103247868,0.15959549,-1.0244827,0.10900116
LOC103247870,0.22333527,-0.6812744,-0.35591888
LOC103248910,0.24074936,-0.5875149,-0.48292542
LOC103247871,0.3736,-0.41664886,-0.6776886
LOC103248911,0.8985367,-0.241045,-0.7368851
LOC103247873,1.1936646,-0.14231777,-0.7701645
LOC103247874,1.4477577,-0.028245926,-0.7707901
LOC103247875,1.5361328,0.16592789,-0.62202454
LOC103247879,1.7641449,-0.15580845,-0.43818665
LOC103247878,1.7718124,0.68374443,-0.22529602
TRIM22,1.8664703,0.35993767,-0.19522095
TRIM5,1.9404945,0.071453094,-0.18027496
TRIM34,1.7937737,-0.33588696,-0.26154327
TRIM6,1.5694885,-0.44541264,-0.35871124
UBQLNL,1.4764099,-0.0016937256,-0.46237183
UBQLN3,1.0729179,-0.6145191,-0.58335114
LOC103247892,0.99889374,-0.107061386,-0.68579865
LOC103247890,0.9601326,0.15864944,-0.7394333
LOC103247889,0.92935944,0.07247925,-0.67652893
LOC103247888,0.89652634,-0.14025688,-0.5665207
LOC103247887,0.870533,-0.30869293,-0.47942352
LOC103247885,0.8514633,-0.43225574,-0.41552734
LOC103247884,0.8334236,-0.54916,-0.35507202
LOC103247883,0.67951965,-0.5811081,-0.4274292
HBE1,0.45287704,-0.46780396,-0.63166046
LOC103247904,0.31552887,-0.3991413,-0.7554321
LOC103247903,0.20987701,-0.34632397,-0.8506317
LOC103247901,0.15920639,-0.32099247,-0.89629364
LOC103247906,0.29969406,-0.19257736,-0.86455536
LOC103248913,0.35580063,-0.154212,-0.84571075
