gene_id,x,y,z
LOC103235102,-0.008244061,0.13746305,-0.18418838
LPXN,-0.033327036,0.17629543,-0.15704626
LOC103235115,-0.0042963405,0.13759734,-0.1628326
LOC103235133,-0.014754635,0.15500447,-0.14652562
LOC103235174,-0.01743566,0.18592156,-0.11416566
LOC103235168,-0.038608756,0.19329996,-0.11511103
LOC103235163,-0.022763595,0.16786216,-0.13597831
LOC103235157,-0.045666452,0.19653834,-0.10523367
LOC103235152,-0.052352887,0.19246346,-0.09536096
LOC103241985,-0.07435721,0.17905337,-0.06287135
LOC103235140,-0.07269041,0.17800502,-0.059827752
LOC103235179,-0.047581073,0.18725774,-0.08076853
LOC103235183,-0.03932026,0.19030164,-0.08765782
LOC103235194,-0.031843226,0.19305679,-0.09389359
LOC103235201,-0.031457078,0.19447143,-0.093813874
LOC103235206,-0.0344982,0.1937072,-0.091165416
LOC103235215,-0.048463788,0.19019619,-0.07900217
LOC103235225,-0.07381412,0.1827421,-0.05719325
LOC103235230,-0.071169384,0.18263014,-0.05969066
LOC103235246,-0.025297916,0.17222829,-0.17317614
LOC103235249,0.002393507,0.13554253,-0.1483475
CTNND1,-0.0012989513,0.117421106,-0.18628196
LOC103235250,-0.027063968,0.15890504,-0.19832425
BTBD18,0.008452178,0.101720795,-0.18172416
C1H11orf31,0.009455857,0.10010486,-0.18125519
TMX2,-0.0017185982,0.09020454,-0.15127696
MED19,0.016221384,0.07732296,-0.1630888
ZDHHC5,0.01849796,0.056352094,-0.1401847
CLP1,0.019340666,0.048590332,-0.1317074
YPEL4,0.02004721,0.04208348,-0.1246007
LOC103235358,0.019895542,0.04347889,-0.12612483
SERPING1,0.001023529,0.043174002,-0.091618255
UBE2L6,-0.02561645,0.056323558,-0.06040558
SMTNL1,-0.03517218,0.061040167,-0.049209412
LOC103235406,-0.02838308,0.057689197,-0.057163782
TIMM10,-0.03529686,0.06245853,-0.049832214
SLC43A1,-0.01677564,0.06965983,-0.080798
RTN4RL2,-0.0066966712,0.073578395,-0.097648695
LOC103235436,-0.0027430577,0.07137036,-0.1180284
SLC43A3,-0.012392145,0.06124115,-0.1253454
PRG2,-0.023221392,0.049872845,-0.13355751
PRG3,-0.028595539,0.04423134,-0.1376327
LOC103235465,-0.030962063,0.041746955,-0.13942729
P2RX3,-0.021724869,0.045306046,-0.08760416
SSRP1,-0.04473504,0.025169509,-0.13439804
LOC103235491,-0.0447186,0.025072118,-0.13354851
TNKS1BP1,-0.044297095,0.022575948,-0.111772776
LOC103235530,-0.04341965,0.01737797,-0.06642548
APLNR,-0.041860785,0.026077038,-0.061910167
LRRC55,-0.034721516,0.06777716,-0.04910861
LOC103242003,-0.060816232,0.1540439,-0.09678924
LOC103235562,-0.07270189,0.11399942,-0.06364458
LOC103235573,-0.048303746,0.06553191,-0.04128606
LOC103242014,-0.047342557,0.064209074,-0.04082702
LOC103235580,-0.040968765,0.05543588,-0.037781868
LOC103235593,-0.07042779,0.10499733,-0.05537354
LOC103235606,-0.0480367,0.072219275,-0.043912183
LOC103235613,-0.05119103,0.077874735,-0.04593195
LOC103235621,-0.055149294,0.08497245,-0.048466578
LOC103235640,-0.06336389,0.099701956,-0.053726897
LOC103235647,-0.07132074,0.09227548,-0.06934719
LOC103235657,-0.07609039,0.075698964,-0.08459374
LOC103235660,-0.07840666,0.06764937,-0.091997266
LOC103235665,-0.07997731,0.06219086,-0.09701783
LOC103235673,-0.08268532,0.052779358,-0.105674095
LOC103235686,-0.08549631,0.04300993,-0.11465975
LOC103235690,-0.08675463,0.049741026,-0.1162608
LOC103242027,-0.08691839,0.06185961,-0.11401865
LOC103235697,-0.08702974,0.07008723,-0.11249638
LOC103235707,-0.08714512,0.07861478,-0.1109186
LOC103235712,-0.08739728,0.09723464,-0.10747365
LOC103235721,-0.087522276,0.10647617,-0.10576373
LOC103235728,-0.08696771,0.11783455,-0.106382504
LOC103235735,-0.084064916,0.121488236,-0.11704799
LOC103235742,-0.07826306,0.12879127,-0.13836624
LOC103235752,-0.074403115,0.13364962,-0.152548
LOC103242036,-0.07073547,0.13826606,-0.16602446
LOC103242048,-0.068047,0.14165021,-0.17590214
LOC103235755,-0.06872904,0.13323835,-0.18779276
LOC103235759,-0.06888412,0.13186,-0.18947755
LOC103235764,-0.06994766,0.12241345,-0.20102295
LOC103235769,-0.07039894,0.11840586,-0.20592101
LOC103235777,-0.07062505,0.11639913,-0.20837376
LOC103235783,-0.0712646,0.11071854,-0.2153167
LOC103242058,-0.07263272,0.09856522,-0.23017026
LOC103235814,-0.06771978,0.10423433,-0.23506244
LOC103235806,-0.06771978,0.10423433,-0.23506244
LOC103235801,-0.06456514,0.112508476,-0.23109795
LOC103235822,-0.058657207,0.12800315,-0.22367334
LOC103235830,-0.054112736,0.139922,-0.21796206
LOC103235835,-0.05175986,0.14609295,-0.2150053
LOC103235842,-0.04618752,0.16070801,-0.20800187
LOC103235848,-0.051494673,0.15191156,-0.21999453
LOC103235850,-0.055803113,0.14475213,-0.2297103
LOC103235859,-0.062278327,0.13399173,-0.24431296
LOC103235867,-0.072106995,0.11765869,-0.26647764
LOC103235873,-0.07300987,0.11257454,-0.26672575
PTPRJ,-0.023412451,0.042932387,-0.2635671
NUP160,-0.02058844,0.012710059,-0.14901032
FNBP4,-0.02476816,0.010452402,-0.10522343
AGBL2,-0.02701031,-0.04264394,-0.12540866
MTCH2,0.0017192186,-0.044948433,-0.15100774
LOC103235906,0.0071913768,-0.05558755,-0.16059387
C1QTNF4,-0.010261654,-0.06872253,-0.1517543
FAM180B,-0.0076572374,-0.07066413,-0.15487513
NDUFS3,-0.004456073,-0.073051125,-0.15871088
KBTBD4,-0.00080796756,-0.07577154,-0.16308291
PTPMT1,0.0033345334,-0.07886012,-0.1680464
CELF1,-0.018795714,-0.1028687,-0.12931916
LOC103236095,0.027890855,-0.09716981,-0.19747224
RAPSN,-0.010395642,-0.114785984,-0.13768108
PSMC3,-0.014816978,-0.11666897,-0.1308222
SLC39A13,0.021478292,-0.064479224,-0.14735685
LOC103236137,0.0028029187,-0.06735348,-0.11288346
SPI1,0.0030039025,-0.0668259,-0.11271659
MYBPC3,0.010703322,-0.046605617,-0.10631737
MADD,-0.016612496,-0.10896831,-0.13670315
NR1H3,-0.004467859,-0.07832912,-0.12558018
ACP2,-0.007557056,-0.085150786,-0.12920627
DDB2,-0.015723886,-0.10318506,-0.13879177
PACSIN3,0.0044529713,-0.10338976,-0.1703695
ARFGAP2,0.019384708,-0.10188766,-0.19169644
C1H11orf49,0.040010057,-0.030343292,-0.25877976
LOC103236258,0.029489111,-0.084993534,-0.2218096
LRP4,0.027188031,-0.09625763,-0.24325965
LOC103236322,0.037451856,-0.07422322,-0.25597188
CKAP5,-0.0010319033,-0.090304725,-0.17519219
LOC103236354,0.010907407,-0.13724935,-0.21884973
ARHGAP1,-0.0044045863,-0.121094644,-0.18182993
ATG13,0.0049321693,-0.09510972,-0.2145993
LOC103236381,-0.0015669299,-0.15539062,-0.20217055
HARBI1,0.002641015,-0.14142844,-0.21638644
AMBRA1,0.029108545,-0.10140319,-0.23582263
CHRM4,0.0068874196,-0.08965804,-0.21470723
MDK,0.008596403,-0.089439064,-0.21639884
DGKZ,0.036792457,-0.085828796,-0.24430923
CREB3L1,0.019064933,-0.048117958,-0.25524488
LOC103236584,0.011326124,-0.032729667,-0.25925368
LOC103236585,0.0102024125,-0.03049465,-0.25983587
PHF21A,0.009650637,0.02620048,-0.18721183
LOC103236590,0.03464801,0.061775867,-0.22621542
GYLTL1B,0.033085108,0.052868683,-0.21566129
PEX16,0.032375462,0.048824195,-0.210869
C1H11orf94,0.032114927,0.047338836,-0.20910883
MAPK8IP1,0.030297078,0.036978863,-0.196833
CRY2,0.02677738,0.016918004,-0.17306262
LOC103236715,0.029419634,0.031977836,-0.19090708
LOC103236737,0.019844055,0.011480584,-0.16478041
SLC35C1,0.00052137946,-0.0022744054,-0.14327948
LOC103236778,-0.025638161,0.01598163,-0.079318844
LOC103236783,-0.023700278,0.024525926,-0.07470397
CHST1,-0.02047244,0.03875763,-0.067017265
LOC103236786,-0.020574793,0.038305726,-0.06726136
LOC103236810,-0.038452744,0.032479677,-0.13004525
LOC103236824,0.008051451,0.05435311,-0.13453017
LOC103236830,0.00045345436,0.057707187,-0.16784851
LOC103236837,-0.00259294,0.05905204,-0.18120712
SYT13,-0.009213932,0.06606321,-0.20369963
LOC103236871,0.004752586,0.012301268,-0.24351802
LOC103242100,0.003176662,0.01721948,-0.24163318
LOC103236852,-0.014138968,0.07125313,-0.22092904
LOC103236863,0.00037839558,0.025951732,-0.23828748
LOC103236878,-0.022628054,0.024587028,-0.26942572
LOC103236881,-0.018852163,0.025167337,-0.26400223
LOC103236888,-0.0043351105,0.042612303,-0.23097451
LOC103236898,-0.0033450788,0.04380208,-0.22872183
LOC103236893,-0.0022474215,0.04512088,-0.22622503
TP53I11,0.0041093137,0.05353894,-0.2779917
TSPAN18,-0.008225451,0.053819325,-0.265674
LOC103236931,0.010125804,0.060356885,-0.22928508
LOC103236925,0.009096381,0.04471829,-0.21148683
LOC103236920,0.018908923,0.056969624,-0.24584794
LOC103236952,-0.0034064907,0.047742974,-0.25864175
CD82,-0.003846298,0.010262894,-0.21116209
LOC103236961,-0.007431131,0.02885173,-0.24171816
LOC103236974,-0.031730328,0.058304865,-0.2539574
ALX4,-0.065725446,0.055095945,-0.23487633
LOC103237028,-0.0557631,0.041294742,-0.21315177
LOC103236980,-0.015205299,0.055689592,-0.20675999
LOC103237003,-0.06098589,0.04853016,-0.22454086
LOC103236998,-0.05904801,0.023604129,-0.16901068
LOC103236993,-0.06737054,0.05148599,-0.22487955
ACCS,-0.066875525,0.042937662,-0.22248511
ACCSL,-0.027407005,0.048559316,-0.19353196
LOC103237055,-0.047778953,0.056000374,-0.2555758
C1H11orf96,-0.04876123,0.05086722,-0.23689051
LOC103237105,-0.043432366,0.048652984,-0.21960342
ALKBH3,-0.060535535,0.07799725,-0.25621504
HSD17B12,-0.071348034,-0.0069736443,-0.17858441
LOC103237142,-0.045361254,0.06736465,-0.21066056
LOC103237139,-0.048553735,0.07346798,-0.21696302
LOC103237169,-0.09501823,0.038228188,-0.19894333
LOC103242105,-0.08979544,-0.02931635,-0.17536277
LOC103237152,-0.09020888,-0.00396571,-0.17212346
TTC17,-0.09357133,-0.0015036571,-0.13301504
LOC103237230,-0.09207822,0.066544585,-0.16746733
LOC103237208,-0.09583891,0.0045165545,-0.16493054
LOC103237205,-0.09610193,0.003089817,-0.17912316
API5,-0.09549184,0.0063995374,-0.14619996
LOC103237191,-0.09593475,0.0039957953,-0.17011052
LOC103237186,-0.09581534,0.0046449606,-0.16365454
LOC103237182,-0.095495254,0.006381238,-0.1463817
LOC103237244,-0.07919323,0.07880088,-0.11885529
LOC103237255,-0.09374936,0.09101902,-0.07391182
LOC103237256,-0.09500613,0.14557374,-0.08236524
LOC103237257,-0.09754325,0.14963125,-0.08329851
LOC103237258,-0.122837745,0.11108825,-0.08058988
LOC103237259,-0.11566002,0.1648747,-0.091897085
LOC103237266,-0.1372478,0.10065043,-0.081880145
LOC103237274,-0.092473984,0.13510583,-0.13049002
LOC103237285,-0.14677809,0.11719314,-0.055991687
LOC103237295,-0.13425536,0.14317651,-0.12521823
LOC103237290,-0.16105507,0.17510441,-0.15774132
LOC103237303,-0.1027468,0.15838243,-0.2237881
LOC103237300,-0.15588005,0.11288873,-0.22203353
LOC103237306,-0.15546103,0.109973535,-0.21607845
LOC103237309,-0.14854476,0.07859152,-0.1482926
LOC103237394,-0.1098045,0.16887018,-0.19186889
LOC103237387,-0.11692795,0.16329537,-0.19305214
LOC103237383,-0.13534403,0.1507345,-0.118644066
LOC103237379,-0.12518504,0.17839025,-0.20256166
LOC103237374,-0.12502065,0.1486772,-0.22068463
LOC103237367,-0.12485627,0.11489299,-0.2567752
LOC103237358,-0.124820605,0.1128816,-0.25479484
LRRC4C,-0.12743339,0.13431957,-0.29133573
LOC103237351,-0.1254586,0.14893061,-0.2902874
LOC103237333,-0.13389838,0.13581516,-0.26584986
LOC103237399,-0.21103618,0.16489363,-0.2076334
LOC103237431,-0.21061498,0.18427181,-0.12926923
LOC103237427,-0.17327198,0.18881504,-0.18333079
LOC103237441,-0.23082936,0.17518567,-0.22072776
LOC103237448,-0.17865823,0.20424335,-0.20272884
LOC103237453,-0.17547444,0.15480039,-0.26783457
LOC103237458,-0.2069678,0.16158298,-0.27524805
LOC103237460,-0.20920777,0.14231984,-0.21602169
LOC103237478,-0.13469145,0.07803137,-0.17863652
LOC103237473,-0.19500181,0.16491534,-0.1519283
LOC103237468,-0.18819317,0.17785864,-0.13054523
LOC103237463,-0.16857615,0.08032811,-0.16050051
LOC103237489,-0.15204802,0.070135,-0.20800745
LOC103237486,-0.14596082,0.06803893,-0.19856617
C1H11orf74,-0.13724655,0.06032308,-0.12592943
RAG2,-0.14841108,0.042215917,-0.14458866
RAG1,-0.14992125,0.013837182,-0.18769164
TRAF6,-0.13460554,0.030343292,-0.1548711
PRR5L,-0.1325132,0.04026284,-0.26420322
COMMD9,-0.124600075,0.01640686,-0.2846214
LOC103237564,-0.12477656,0.016878614,-0.28483137
LOC103237580,-0.12538944,0.01851471,-0.28556025
LDLRAD3,-0.12720604,-0.007982906,-0.21886338
LOC103237605,-0.14029916,0.03807683,-0.26946107
LOC103237599,-0.14722131,0.039247684,-0.24876593
LOC103237594,-0.14819801,0.049330685,-0.25231105
LOC103237593,-0.14592701,0.05153965,-0.26079115
LOC103237591,-0.15437113,0.047571458,-0.21867852
LOC103237589,-0.14187352,0.058467697,-0.26848498
LOC103237628,-0.12618841,0.02782634,-0.19342713
TRIM44,-0.11574097,-0.007476104,-0.24938563
FJX1,-0.120205104,0.0034402981,-0.28182778
PAMR1,-0.12973943,0.03502516,-0.3250846
SLC1A2,-0.122715235,-0.014855748,-0.33128688
LOC103237672,-0.13246636,0.020234859,-0.31330657
LOC103237665,-0.13174339,0.027956609,-0.31615353
LOC103237657,-0.14810681,-0.00019912291,-0.30561584
LOC103237651,-0.1581895,-0.024295786,-0.29664165
LOC103237726,-0.15041162,-0.022067906,-0.3064852
CD44,-0.11421374,-0.023910567,-0.2836968
LOC103237732,-0.12822151,-0.01017791,-0.3335802
LOC103237830,-0.095672354,-0.02167059,-0.28421912
LOC103237834,-0.11651606,-0.017931297,-0.31617957
PDHX,-0.10144723,0.037185427,-0.31976473
APIP,-0.11167384,0.040836327,-0.33628386
EHF,-0.15678851,-0.03232553,-0.27447015
ELF5,-0.09426423,-0.04264642,-0.27139214
LOC103237921,-0.12104409,-0.047648065,-0.2742608
LOC103237912,-0.11631414,-0.046764728,-0.273754
LOC103237909,-0.10858774,-0.045321554,-0.27292648
CAT,-0.15725562,-0.07244972,-0.25669456
LOC103237923,-0.12188525,-0.06432197,-0.2547145
ABTB2,-0.0713468,-0.08298742,-0.27682304
LOC103237939,-0.110262915,-0.09948113,-0.22911914
LOC103237932,-0.06761246,-0.10846523,-0.23261185
NAT10,-0.052191913,-0.09279345,-0.26798627
CAPRIN1,-0.08532634,-0.09914522,-0.22057547
LMO2,-0.09461192,-0.025369251,-0.20349494
TRNAV-UAC-3,-0.097589456,0.0071001896,-0.17929932
LOC103237977,-0.111047,-0.05421819,-0.1782758
FBXO3,-0.1065838,-0.01605979,-0.1971075
CD59,-0.11300629,-0.039814346,-0.20233649
C1H11orf91,-0.115510516,-0.049076665,-0.20437516
KIAA1549L,-0.08202251,-0.04389544,-0.23212986
LOC103238006,-0.1364606,-0.015534068,-0.13352431
HIPK3,-0.13727447,-0.047166698,-0.23742647
CSTF3,-0.1269908,-0.030556682,-0.22915295
LOC103242134,-0.14951216,-0.059165247,-0.24946286
TCP11L1,-0.16559458,-0.03509433,-0.23102972
DEPDC7,-0.17379026,-0.022828419,-0.22163652
QSER1,-0.1483748,-0.019507533,-0.20314415
PRRG4,-0.1332796,-0.023093916,-0.19695985
CCDC73,-0.15941836,-0.052733146,-0.23584868
LOC103238074,-0.15164047,-0.04179069,-0.22248481
EIF3M,-0.15862714,0.013258113,-0.24426271
WT1,-0.14248547,0.022392023,-0.24882703
LOC103238110,-0.13006076,-0.011354969,-0.18562722
LOC103238108,-0.15429886,0.025811851,-0.23742926
LOC103238114,-0.13638648,-0.03649129,-0.21705979
RCN1,-0.14481664,-0.03347281,-0.22813344
LOC103238119,-0.17300214,-0.010227846,-0.25894168
LOC103238332,-0.15377903,0.06918001,-0.3304727
PAX6,-0.1993636,0.043729812,-0.2946132
LOC103242141,-0.20025034,0.045287438,-0.2947292
ELP4,-0.20154372,0.082582355,-0.31155416
IMMP1L,-0.23095931,0.029013015,-0.27630165
DNAJC24,-0.20042434,0.03887022,-0.2558875
DCDC5,-0.22205895,0.050234493,-0.27000478
LOC103238218,-0.20902602,0.011090712,-0.24210927
LOC103238215,-0.20683444,0.009915515,-0.2371005
LOC103238124,-0.22724049,0.03769254,-0.25169075
LOC103238352,-0.2239773,0.07034932,-0.23426315
LOC103238344,-0.22476915,0.07446825,-0.22518538
MPPED2,-0.20439222,0.022760803,-0.2227534
LOC103238359,-0.19558057,0.03210407,-0.18242171
ARL14EP,-0.22888063,0.030664619,-0.24640127
FSHB,-0.2754549,0.06824209,-0.23440923
KCNA4,-0.29800698,0.05174125,-0.19448571
LOC103238460,-0.26921946,-0.06557223,-0.24000174
LOC103238445,-0.28237334,0.022749638,-0.23645784
LOC103238439,-0.28517783,0.06386325,-0.2295177
LOC103238493,-0.24299322,-0.0490686,-0.25843984
LOC103238499,-0.23944716,-0.055291347,-0.26558656
METTL15,-0.31093508,0.008617804,-0.23072359
LOC103238508,-0.32286322,0.10772581,-0.19262289
KIF18A,-0.30818364,-0.025237743,-0.2467468
BDNF,-0.2728502,0.040654883,-0.2922532
LIN7C,-0.24630295,-0.013611075,-0.25707978
LGR4,-0.25269473,-0.029918684,-0.17291251
CCDC34,-0.23904954,-0.05626587,-0.1756078
LOC103238564,-0.24820082,-0.047931243,-0.1557746
LOC103238608,-0.2622942,-0.01801628,-0.18329172
BBOX1,-0.2643456,0.050180525,-0.17907849
LOC103238576,-0.26853833,0.01687241,-0.17984894
FIBIN,-0.27591023,0.06813663,-0.16396283
LOC103238624,-0.25160328,0.021679275,-0.115329385
SLC5A12,-0.23292512,0.056213453,-0.08500377
ANO3,-0.28889292,0.031704277,-0.1936219
MUC15,-0.2399028,0.06498913,-0.07393725
LOC103238665,-0.26455432,0.022196623,-0.18154924
LUZP2,-0.22076838,0.07452842,-0.038188178
ATOX1,-0.27908626,0.092975825,-0.09121535
LOC103238688,-0.31052536,0.053656492,-0.09674613
LOC103238692,-0.32432315,0.0012580102,-0.14449717
CCDC179,-0.26818383,-0.035734497,-0.1512354
SVIP,-0.2789191,-0.023002729,-0.13532946
GAS2,-0.19252147,0.024489326,-0.1044105
FANCF,-0.19522047,0.03382174,-0.097390026
LOC103238808,-0.19444321,0.0621127,-0.104234025
SLC17A6,-0.2235744,0.07319256,-0.10330788
LOC103238794,-0.20467943,0.06600615,-0.10390835
LOC103238792,-0.23967545,0.079316676,-0.10279581
ANO5,-0.2109518,0.050493788,-0.11733799
LOC103238837,-0.21445383,0.056084115,-0.041372284
NELL1,-0.21516998,0.03631295,-0.06512684
SLC6A5,-0.16988565,0.0077499757,-0.08329634
PRMT3,-0.19500399,-0.033333857,-0.12348164
HTATIP2,-0.15221427,-0.028668117,-0.11870238
DBX1,-0.13240309,-0.008930446,-0.07445212
NAV2,-0.17788221,-0.10763741,-0.16078803
LOC103238915,-0.17824788,-0.10703663,-0.14010437
LOC103242170,-0.16053897,-0.105327025,-0.14666085
E2F8,-0.13772699,-0.09714593,-0.12771998
CSRP3,-0.18005487,-0.10380817,-0.17010245
ZDHHC13,-0.16384931,-0.09553278,-0.15874004
MRGPRX2,-0.1590902,-0.09179721,-0.16034326
LOC103239023,-0.12870567,-0.07103787,-0.122397006
LOC103239055,-0.14839154,-0.055110835,-0.11042824
PTPN5,-0.12366929,-0.00439187,-0.03311147
IGSF22,-0.11748004,-0.016690345,-0.04088657
TMEM86A,-0.116271965,-0.020076986,-0.04333901
SPTY2D1,-0.14568633,-0.069936186,-0.05770067
LOC103239171,-0.114811726,-0.075065926,-0.07479639
UEVLD,-0.16091551,-0.116548315,-0.07677956
LOC103239125,-0.10809552,-0.05692,-0.075857766
TSG101,-0.13833521,-0.0840643,-0.077165715
LDHAL6A,-0.12619989,-0.067124896,-0.07731552
LDHC,-0.12900838,-0.11303389,-0.11450839
LDHA,-0.11284624,-0.07635806,-0.10219286
GTF2H1,-0.10366674,-0.05694419,-0.08004121
HPS5,-0.101052396,-0.07778975,-0.10039765
LOC103239243,-0.099447004,-0.07205489,-0.09415816
LOC103239253,-0.14394881,-0.0666764,-0.111743316
SAA4,-0.1035067,-0.057452545,-0.08242138
LOC103242191,-0.15872453,-0.033108372,-0.087534994
LOC103239284,-0.15982561,-0.02760892,-0.079285964
LOC103239300,-0.15197545,-0.028650748,-0.07452997
SAAL1,-0.11153582,-0.03401745,-0.050029475
TPH1,-0.108617514,-0.0530768,-0.08548235
SERGEF,-0.10414469,-0.066164635,-0.06501456
KCNC1,-0.12198791,-0.058637667,-0.13066402
MYOD1,-0.107358575,-0.073628955,-0.110506706
OTOG,-0.12881732,-0.09058169,-0.14264892
USH1C,-0.13740411,-0.092175916,-0.121274225
ABCC8,-0.10260165,-0.06637027,-0.075497046
KCNJ11,-0.10466949,-0.06976187,-0.086093985
NCR3LG1,-0.14200751,-0.10751521,-0.13379447
LOC103239560,-0.11226128,-0.079723604,-0.09285269
NUCB2,-0.13971636,-0.10986312,-0.12486713
LOC103239588,-0.14384428,-0.11439487,-0.12968081
PIK3C2A,-0.13893569,-0.14541897,-0.13055888
RPS13,-0.14625236,-0.15117586,-0.1362013
PLEKHA7,-0.19122872,-0.1410305,-0.16722013
LOC103239605,-0.17211322,-0.13702726,-0.16462068
C1H11orf58,-0.1955173,-0.11171757,-0.15505348
SOX6,-0.29028025,-0.046962302,-0.015976667
LOC103242219,-0.30182227,-0.07994878,-0.14717758
LOC103239712,-0.26659334,-0.082647175,-0.10604815
LOC103239708,-0.29401523,-0.10062965,-0.14216414
LOC103239626,-0.31723568,-0.05696094,-0.056583475
LOC103239728,-0.3005962,-0.034228362,-0.051128685
INSC,-0.28562135,-0.053038344,-0.04148177
CALCB,-0.24959716,-0.054198653,-0.074001454
CALCA,-0.26642585,-0.031627975,-0.02288735
LOC103239784,-0.2693947,-0.016065374,-0.029424908
PDE3B,-0.20703976,-0.037003987,-0.05975176
PSMA1,-0.20948227,-0.104390346,-0.08580337
COPB1,-0.20865694,-0.07027891,-0.13387573
LOC103239827,-0.21359251,-0.112179086,-0.115273245
LOC103239839,-0.23593397,-0.1141452,-0.10231351
RRAS2,-0.19723248,-0.107700996,-0.14847901
SPON1,-0.26119003,-0.073185734,-0.011139407
FAR1,-0.21315457,-0.08158084,-0.11169369
PTH,-0.2117148,-0.042192347,-0.0692222
LOC103239859,-0.22838902,-0.049159165,-0.06762022
BTBD10,-0.2544642,-0.083502285,-0.109911196
ARNTL,-0.3014299,-0.10748481,-0.05545108
LOC103239967,-0.29097936,-0.12194449,-0.097198345
LOC103239975,-0.33746713,-0.12778108,-0.12752396
RASSF10,-0.27851185,-0.13420139,-0.158629
TEAD1,-0.28357646,-0.2302686,-0.15020195
PARVA,-0.25014833,-0.16456734,-0.22133504
MICAL2,-0.2079265,-0.23496255,-0.153989
LOC103240061,-0.13620286,-0.21518363,-0.16181807
DKK3,-0.18492316,-0.18830267,-0.20822766
USP47,-0.2518331,-0.19682463,-0.18328737
GALNT18,-0.23443684,-0.16777657,-0.059988104
LOC103240189,-0.25456437,-0.17187378,-0.03020372
LOC103242224,-0.23054588,-0.18895523,-0.044625245
EIF4G2,-0.22909184,-0.19797532,-0.04821535
CTR9,-0.2226219,-0.23810387,-0.064186126
MRVI1,-0.16534863,-0.17579173,-0.054498576
LYVE1,-0.16838913,-0.15809646,-0.058975432
RNF141,-0.14410265,-0.18258548,-0.091327325
AMPD3,-0.10220216,-0.17312838,-0.08537069
ADM,-0.16891982,-0.22230089,-0.05704344
SBF2,-0.22717598,-0.24602257,-0.026037026
LOC103240404,-0.27287066,-0.1781567,-0.09048213
SWAP70,-0.19257884,-0.20261997,-0.021435488
WEE1,-0.14837107,-0.21238288,-0.05320924
ZNF143,-0.096547626,-0.19469848,-0.09588295
IPO7,-0.11166174,-0.18102784,-0.07046067
TMEM41B,-0.10329486,-0.19469444,-0.1264778
TRNAM-CAU,-0.10766036,-0.1689986,-0.08523453
DENND5A,-0.14330956,-0.1870735,-0.05549264
LOC103240549,-0.12005809,-0.19039966,-0.11997248
SCUBE2,-0.2029261,-0.15901609,-0.012139364
NRIP3,-0.15270092,-0.19587429,-0.05696094
TMEM9B,-0.1755895,-0.18117331,-0.03819593
ASCL3,-0.17015736,-0.18545073,-0.043274496
C1H11orf16,-0.16125451,-0.1924616,-0.051597647
AKIP1,-0.15672617,-0.19602752,-0.055831335
LOC103242233,-0.124172054,-0.1743898,-0.074541755
ST5,-0.13225329,-0.13747142,-0.05999896
LOC103240677,-0.10818919,-0.15883061,-0.072945364
RPL27A,-0.1418515,-0.17022435,-0.03432234
TRIM66,-0.1266431,-0.123432636,-0.054784544
STK33,-0.16723502,-0.058912776,-0.0061154305
LOC103240812,-0.126243,-0.049759638,-0.005211003
LMO1,-0.19592083,-0.103927895,0.012950433
RIC3,-0.13856225,-0.054922566,0.01145391
TUB,-0.20976141,-0.0835181,0.005056233
EIF3F,-0.21323396,-0.06425777,0.0045224475
NLRP10,-0.21496248,-0.047764998,0.0061380723
LOC103240935,-0.21675552,-0.030658415,0.007813868
LOC103240943,-0.21795647,-0.019200163,0.008936028
LOC103240946,-0.21965739,-0.0029735067,0.0105256
LOC103240984,-0.1917687,-0.042269886,0.029472673
LOC103240967,-0.13787834,-0.0053679445,0.02577122
LOC103240958,-0.18496813,-0.05287923,0.033889044
LOC103240950,-0.16556574,-0.046026547,0.03461451
LOC103240948,-0.15407337,-0.036872476,0.03341419
LOC103241009,-0.1313929,-0.01880626,0.031045185
LOC103241019,-0.12268112,-0.011866733,0.030135484
LOC103241029,-0.12111698,-0.009465162,0.032188125
OVCH2,-0.14987008,-0.024490878,0.050298695
LOC103241069,-0.14891696,-0.02399276,0.049698226
LOC103241062,-0.15760796,-0.028534437,0.055172555
LOC103241038,-0.164023,-0.03188665,0.05921332
PPFIBP2,-0.16175573,-0.043720197,0.048961595
OLFML1,-0.15685984,-0.023168974,0.042268336
SYT9,-0.26383197,-0.041957553,-0.027179347
NLRP14,-0.160177,0.005043517,0.04506288
RBMXL2,-0.20672898,-0.012128509,0.0390833
ZNF214,-0.115693204,-0.022600451,-0.0054730885
ZNF215,-0.11646147,-0.022053018,-0.004481816
LOC103241143,-0.11369887,-0.024020676,-0.008045558
LOC103241212,-0.11412782,-0.008233205,-0.00549511
LOC103241216,-0.116165265,0.00232186,-0.0016922347
LOC103241222,-0.12033785,0.023936931,0.0060955803
LOC103241237,-0.13971016,0.023968877,0.025819605
LOC103241247,-0.151116,0.008672702,0.03492405
MRPL17,-0.18778159,-0.04007364,0.050034128
DCHS1,-0.21564764,-0.07297917,0.027439881
TPP1,-0.21929853,-0.08082343,0.04810059
TAF10,-0.22066417,-0.08240897,0.046811562
ILK,-0.22399622,-0.086277604,0.043666847
RRP8,-0.22573002,-0.08829023,0.04203075
DNHD1,-0.21203582,-0.07924565,0.048246674
TIMM10B,-0.2376073,-0.10695103,0.026051914
ARFIP2,-0.23516726,-0.10463413,0.027849915
TRIM3,-0.22152983,-0.09168524,0.03789849
HPX,-0.2129539,-0.083542295,0.044217695
